Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
21588,JuJQC-oGImBzeM1fzDvjxA,Good Times Burgers & Frozen Custard,14505 E Arapahoe Rd,Aurora,CO,80016,40.022457,-105.260884,2.0,14,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'""}","Fast Food, Diners, Ice Cream & Frozen Yogurt, Food, American (New), Restaurants, Burgers","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-22:0'}"
21626,_vKC0fBxTTnmCMTRV0PWOA,Gelato LaCarraia,"7600 Dr Phillips Blvd, Ste 38, The Marketplace at Dr Phillips",Orlando,FL,32819,28.4520631074,-81.4898651,4.5,111,1,"{'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'HappyHour': 'False', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Ice Cream & Frozen Yogurt, Creperies, Food, Restaurants, Gelato, Desserts","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
21643,ORQZPs4OqRJCUw-kz5VCOg,Sonic Drive-In,1605 East Parmer Ln,Austin,TX,78753,30.387844,-97.6509116,1.5,71,1,"{'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'DriveThru': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'CoatCheck': 'False', 'HappyHour': 'False'}","Fast Food, Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-18:0', 'Friday': '10:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
21677,kDVXs5GPj_B87glsStyiIw,Frozen Rolls Creamery ,704 N Lamar Blvd,Austin,TX,78703,30.2733289,-97.7535645,4.0,83,1,"{'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False'}","Desserts, Food, Ice Cream & Frozen Yogurt","{'Monday': '0:0-0:0', 'Tuesday': '18:0-23:30', 'Wednesday': '18:0-23:30', 'Thursday': '18:0-23:30', 'Friday': '18:0-23:30', 'Saturday': '14:0-23:30', 'Sunday': '14:0-23:30'}"
21769,qAptkJzco52JLXsxwKngrA,"MOOYAH Burgers, Fries & Shakes","199 Boston Rd, Ste 8",North Billerica,MA,01862,42.580322,-71.289219,2.5,93,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'False'}","Ice Cream & Frozen Yogurt, Burgers, Hot Dogs, Restaurants, Fast Food, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-16:0', 'Sunday': '11:0-16:0'}"
21798,xs6AcZWXHaleqdkF0a0nxA,Maiberry,1433 Pearl St,Boulder,CO,80302,40.0189377,-105.276556,3.5,30,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Food",
22110,TKHw25eB7xg_nPu4IjFp2w,Mangia Neapolitan Pizzeria,1727 Centre St,West Roxbury,MA,02132,42.2873294,-71.1493399,2.5,49,0,"{'GoodForKids': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True'}","Italian, Ice Cream & Frozen Yogurt, Food, Pizza, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
22204,Z7T8HSOTIBnOxgazKqMt5w,Yotopia,1815 Massachusetts Ave,Cambridge,MA,02140,42.3872183442,-71.1184215738,4.0,26,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True'}","Food, Ice Cream & Frozen Yogurt, Bubble Tea, Desserts","{'Monday': '11:30-20:30', 'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:0'}"
22287,BqlSz4-Sv4nQqIbZFZc34Q,Cafe Sweets & Beans,5152 Kingsway,Burnaby,BC,V5H 2E8,49.2250308,-122.9899926,4.0,56,1,"{'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'""}","Desserts, Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Breakfast & Brunch, Restaurants","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-23:0'}"
22314,6uq8pBLMwh-yLMTO17dkzQ,Jeni's Splendid Ice Creams,545 N McDonough St,Decatur,GA,30030,33.7743668,-84.2962623,4.5,237,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""'no'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'DriveThru': 'False'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '14:0-23:0', 'Sunday': '12:0-23:0'}"
22438,-QztC5_NaUd5tcA4rSCDRA,Matilda's,895 Quincy Shore Dr,Quincy,MA,02170,42.2749219,-71.004597,4.0,8,0,"{'WiFi': ""'no'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Ice Cream & Frozen Yogurt, Food",
22644,bmeOIoPVfjtFGYWAt5V8aQ,Cold Stone Creamery,"229 E Altamonte Dr, Ste 1110",Altamonte Springs,FL,32701,28.66206,-81.385341,4.0,48,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Cupcakes, Custom Cakes, Food, Desserts","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
22745,_ybAYTfeL9Q-RVEbGWzBzg,Hungry Heart PDX,414 SE 80th Ave,Portland,OR,97215,45.51946,-122.581297,5.0,28,1,"{'BikeParking': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True'}","Caterers, Ice Cream & Frozen Yogurt, Restaurants, American (New), Comfort Food, Breakfast & Brunch, Bakeries, Specialty Food, Hot Dogs, Food, Event Planning & Services, Pop-Up Restaurants, Cupcakes","{'Monday': '0:0-0:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '16:0-21:0'}"
22885,HQOJZzkJ0IIVH3ZhwM2RRA,Coolie Yo's,4511 N High St,Columbus,OH,43214,40.0541806,-83.0199736,3.5,6,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
22948,Ad56BYX2uy2MJOm_sw5r5A,Yogen Fruz,113 N Orlando Ave,Winter Park,FL,32789,28.5977650147,-81.3659146037,3.5,8,0,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Local Flavor, Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
23128,KIGefGsVzUUHGG1iGEIkPQ,Portland Ice Cream Company,1210 N  Killingsworth St,Portland,OR,97217,45.5625057,-122.6792703,3.0,25,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '13:0-21:0'}"
23183,Ycjj72M8c9UM7HvQ7JaqHA,Bellaggio's Ice Cream,"5805 Buford Hwy NE, Ste C1",Doraville,GA,30340,33.9087031143,-84.2662448063,4.5,5,1,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Mexican, Latin American, Food, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
23202,VdcQMPVIIfsiHU2FUOyDNQ,Sweet Spot,"6035 Peachtree Rd, Ste A-115",Doraville,GA,30341,33.907386,-84.287352,4.5,198,1,"{'DriveThru': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False'}","Desserts, Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt, Bubble Tea, Restaurants, Asian Fusion","{'Monday': '2:0-18:0', 'Tuesday': '18:0-23:0', 'Wednesday': '14:0-18:0', 'Thursday': '14:0-18:0', 'Friday': '14:0-18:0', 'Saturday': '14:0-18:0'}"
23328,_SNGG8_fciOsAT5d-jutcA,Michoacana Natural Ice Cream,9426 Parkfield Dr,Austin,TX,78758,30.3690258957,-97.706375289,4.5,92,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False'}","Mexican, Food, Desserts, Ice Cream & Frozen Yogurt, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
23402,JNQvqhSkiFRJIvhZUqAJFg,Kohr Brothers Frozen Custard,"250 Granite St, Ste 2134, South Shore Plaza",Braintree,MA,02184,42.2220924,-71.024216,3.0,8,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt",
23438,tiYqu1I671KdSRljLpxBXg,Sweet Heart,386 Trapelo Rd,Belmont,MA,02478,42.3857705,-71.1849893,4.0,15,1,"{'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Bubble Tea, Cafes, Ice Cream & Frozen Yogurt, Restaurants, Food","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
23488,4hFbr7SH61YwFehqIKqebA,Bruster's Real Ice Cream,"2450 E Hwy 50, Bldg H",Clermont,FL,34711,28.54801,-81.709697,4.5,37,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Desserts, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
23505,N20PsHUPtotE4n1_BfsoTw,Friendly's,699 Hancock St,Wollaston,MA,02170,42.2668066,-71.0152471,1.5,90,0,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'""}","American (Traditional), Restaurants, Burgers, Ice Cream & Frozen Yogurt, Food","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}"
23533,a5QJk8HHZz0v2fmLOTjsfQ,Mario's Gelati,88 E 1st Avenue,Vancouver,BC,V5T 1A1,49.2700394,-123.1029045,4.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
23557,u7-xHvRzpAhKtzSHRGqwUA,Sonic Drive-In,9708 Manchaca Rd,Austin,TX,78748,30.1755295007,-97.8234920688,2.0,32,1,"{'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Caters': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False'}","Food, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-18:0', 'Friday': '10:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-23:0'}"
23576,yEXuz8Ti7Bztd6siBtUrww,Whit's Frozen Custard,121 S Stygler Rd,Gahanna,OH,43230,40.0173090504,-82.8911478049,4.5,46,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Desserts, Bakeries, Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}"
23607,ONZ_S_pEcdv4yT3uw_CDlw,Froco,"2127 Lohmans Crossing Rd, Ste 304",Lakeway,TX,78734,30.3425258,-97.969194,2.5,99,0,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DogsAllowed': 'True', 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1'}","Gluten-Free, Sandwiches, Restaurants, Food, Ice Cream & Frozen Yogurt","{'Monday': '13:0-19:0', 'Tuesday': '13:0-20:0', 'Wednesday': '13:0-20:0', 'Thursday': '13:0-20:0', 'Friday': '13:0-21:0', 'Saturday': '13:0-21:0', 'Sunday': '13:0-19:0'}"
